Timestamp,Hostname,Service,Message
01-11-2022 07:36,combo,kernel, [<02119ccc>] do_exit+0x9f/0x2e3
01-11-2022 07:36,combo,kernel, [<0211476a>] do_page_fault+0x362/0x446
01-11-2022 07:36,combo,kernel, [<02135342>] follow_page+0xda/0xe5
01-11-2022 07:36,combo,kernel, [<0213f1ba>] rw_vm+0x1ce/0x1ea
01-11-2022 07:36,combo,kernel, [<0227ecc1>] schedule+0x3ed/0x44d
01-11-2022 07:36,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 07:36,combo,kernel,
01-11-2022 07:36,combo,kernel,Out of Memory: Killed process 710 (httpd).
01-11-2022 07:36,combo,kernel,Out of Memory: Killed process 32322 (sendmail).
01-11-2022 07:36,combo,kernel,Out of Memory: Killed process 367 (sendmail).
01-11-2022 08:30,combo,kernel,Out of Memory: Killed process 711 (httpd).
01-11-2022 08:35,combo,kernel,Out of Memory: Killed process 773 (httpd).
01-11-2022 08:35,combo,kernel,Out of Memory: Killed process 849 (python).
01-11-2022 08:45,combo,kernel,Out of Memory: Killed process 851 (httpd).
01-11-2022 08:45,combo,kernel,Out of Memory: Killed process 861 (python).
01-11-2022 08:55,combo,kernel,Out of Memory: Killed process 863 (httpd).
01-11-2022 08:55,combo,kernel,Out of Memory: Killed process 874 (python).
01-11-2022 09:00,combo,kernel,Out of Memory: Killed process 875 (httpd).
01-11-2022 09:05,combo,kernel,Out of Memory: Killed process 885 (httpd).
01-11-2022 09:10,combo,kernel,Out of Memory: Killed process 904 (httpd).
01-11-2022 09:10,combo,kernel,Out of Memory: Killed process 912 (python).
01-11-2022 09:15,combo,kernel,Out of Memory: Killed process 915 (httpd).
01-11-2022 09:15,combo,kernel,Out of Memory: Killed process 927 (python).
01-11-2022 09:20,combo,kernel,Out of Memory: Killed process 930 (httpd).
01-11-2022 09:20,combo,kernel,Out of Memory: Killed process 941 (python).
01-11-2022 09:25,combo,kernel,Out of Memory: Killed process 945 (httpd).
01-11-2022 09:25,combo,kernel,Out of Memory: Killed process 955 (python).
01-11-2022 09:25,combo,kernel,Out of Memory: Killed process 957 (httpd).
01-11-2022 09:25,combo,kernel,"httpd: page allocation failure. order:0, mode:0xd2"
01-11-2022 09:25,combo,kernel,Call Trace:
01-11-2022 09:25,combo,kernel, [<0212ebf3>] __alloc_pages+0x274/0x281
01-11-2022 09:25,combo,kernel, [<0213d341>] read_swap_cache_async+0x41/0x84
01-11-2022 09:25,combo,kernel, [<02135dee>] swapin_readahead+0x2c/0x47
01-11-2022 09:25,combo,kernel, [<02135e66>] do_swap_page+0x5d/0x1f9
01-11-2022 09:25,combo,kernel, [<021364a7>] handle_mm_fault+0x9d/0xe2
01-11-2022 09:25,combo,kernel, [<02114537>] do_page_fault+0x12f/0x446
01-11-2022 09:25,combo,kernel, [<0211c38d>] proc_dointvec+0x11/0x15
01-11-2022 09:25,combo,kernel, [<0211c01d>] do_proc_dointvec_conv+0x0/0x36
01-11-2022 09:25,combo,kernel, [<0211bdc5>] do_rw_proc+0x79/0x8d
01-11-2022 09:25,combo,kernel, [<02142d47>] invalidate_inode_buffers+0x9/0x33
01-11-2022 09:25,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 09:25,combo,kernel, [<0227e913>] schedule+0x3f/0x44d
01-11-2022 09:25,combo,kernel, [<0215242b>] dput+0x12c/0x13a
01-11-2022 09:25,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 09:25,combo,kernel,
01-11-2022 09:25,combo,kernel,"httpd: page allocation failure. order:0, mode:0xd2"
01-11-2022 09:25,combo,kernel,Call Trace:
01-11-2022 09:25,combo,kernel, [<0212ebf3>] __alloc_pages+0x274/0x281
01-11-2022 09:25,combo,kernel, [<0213d341>] read_swap_cache_async+0x41/0x84
01-11-2022 09:25,combo,kernel, [<02135e6d>] do_swap_page+0x64/0x1f9
01-11-2022 09:25,combo,kernel, [<021364a7>] handle_mm_fault+0x9d/0xe2
01-11-2022 09:25,combo,kernel, [<02114537>] do_page_fault+0x12f/0x446
01-11-2022 09:25,combo,kernel, [<0211c38d>] proc_dointvec+0x11/0x15
01-11-2022 09:25,combo,kernel, [<0211c01d>] do_proc_dointvec_conv+0x0/0x36
01-11-2022 09:26,combo,kernel, [<0211bdc5>] do_rw_proc+0x79/0x8d
01-11-2022 09:26,combo,kernel, [<02142d47>] invalidate_inode_buffers+0x9/0x33
01-11-2022 09:26,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 09:26,combo,kernel, [<0227e913>] schedule+0x3f/0x44d
01-11-2022 09:26,combo,kernel, [<0215242b>] dput+0x12c/0x13a
01-11-2022 09:26,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 09:26,combo,kernel,
01-11-2022 09:26,combo,kernel,VM: killing process httpd
01-11-2022 09:26,combo,kernel,"httpd: page allocation failure. order:0, mode:0xd2"
01-11-2022 09:26,combo,kernel,Call Trace:
01-11-2022 09:26,combo,kernel, [<0212ebf3>] __alloc_pages+0x274/0x281
01-11-2022 09:26,combo,kernel, [<0212d1de>] generic_file_aio_write_nolock+0x4fe/0x84e
01-11-2022 09:26,combo,kernel, [<02115f01>] __wake_up+0xe/0x16
01-11-2022 09:26,combo,kernel, [<021288cf>] __print_symbol+0x110/0x121
01-11-2022 09:26,combo,kernel, [<0212d602>] generic_file_aio_write+0x69/0x7c
01-11-2022 09:26,combo,kernel, [<0a8ddb99>] ext3_file_write+0x19/0x88 [ext3]
01-11-2022 09:26,combo,kernel, [<02141447>] do_sync_write+0x68/0x9d
01-11-2022 09:26,combo,kernel, [<02115ed2>] __wake_up_common+0x2f/0x50
01-11-2022 09:26,combo,kernel, [<02115f01>] __wake_up+0xe/0x16
01-11-2022 09:26,combo,kernel, [<021189cd>] printk+0x106/0x113
01-11-2022 09:26,combo,kernel, [<021060c2>] show_trace+0x92/0x97
01-11-2022 09:26,combo,kernel, [<02106159>] dump_stack+0x11/0x13
01-11-2022 09:26,combo,kernel, [<02129a6c>] do_acct_process+0x283/0x297
01-11-2022 09:26,combo,kernel, [<02129a95>] acct_process+0x15/0x1f
01-11-2022 09:26,combo,kernel, [<02119ccc>] do_exit+0x9f/0x2e3
01-11-2022 09:26,combo,kernel, [<0211476a>] do_page_fault+0x362/0x446
01-11-2022 09:26,combo,kernel, [<0211c38d>] proc_dointvec+0x11/0x15
01-11-2022 09:26,combo,kernel, [<0211c01d>] do_proc_dointvec_conv+0x0/0x36
01-11-2022 09:26,combo,kernel, [<0211bdc5>] do_rw_proc+0x79/0x8d
01-11-2022 09:26,combo,kernel, [<02142d47>] invalidate_inode_buffers+0x9/0x33
01-11-2022 09:26,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 09:26,combo,kernel, [<0227e913>] schedule+0x3f/0x44d
01-11-2022 09:26,combo,kernel, [<0215242b>] dput+0x12c/0x13a
01-11-2022 09:26,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 09:26,combo,kernel,
01-11-2022 09:30,combo,kernel,Out of Memory: Killed process 958 (httpd).
01-11-2022 09:30,combo,kernel,Out of Memory: Killed process 966 (python).
01-11-2022 09:31,combo,kernel,Out of Memory: Killed process 971 (httpd).
01-11-2022 09:31,combo,kernel,Out of Memory: Killed process 972 (httpd).
01-11-2022 09:31,combo,kernel,"httpd: page allocation failure. order:0, mode:0xd2"
01-11-2022 09:31,combo,kernel,Call Trace:
01-11-2022 09:31,combo,kernel, [<0212ebf3>] __alloc_pages+0x274/0x281
01-11-2022 09:31,combo,kernel, [<0213d341>] read_swap_cache_async+0x41/0x84
01-11-2022 09:31,combo,kernel, [<02135dee>] swapin_readahead+0x2c/0x47
01-11-2022 09:31,combo,kernel, [<02135e66>] do_swap_page+0x5d/0x1f9
01-11-2022 09:31,combo,kernel, [<021364a7>] handle_mm_fault+0x9d/0xe2
01-11-2022 09:31,combo,kernel, [<02114537>] do_page_fault+0x12f/0x446
01-11-2022 09:31,combo,kernel, [<0213f423>] put_user_size+0x29/0x2d
01-11-2022 09:31,combo,kernel, [<0227ecc1>] schedule+0x3ed/0x44d
01-11-2022 09:31,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 09:31,combo,kernel,
01-11-2022 09:31,combo,kernel,"httpd: page allocation failure. order:0, mode:0xd2"
01-11-2022 09:31,combo,kernel,Call Trace:
01-11-2022 09:31,combo,kernel, [<0212ebf3>] __alloc_pages+0x274/0x281
01-11-2022 09:31,combo,kernel, [<0213d341>] read_swap_cache_async+0x41/0x84
01-11-2022 09:31,combo,kernel, [<02135e6d>] do_swap_page+0x64/0x1f9
01-11-2022 09:31,combo,kernel, [<021364a7>] handle_mm_fault+0x9d/0xe2
01-11-2022 09:31,combo,kernel, [<02114537>] do_page_fault+0x12f/0x446
01-11-2022 09:31,combo,kernel, [<0213f423>] put_user_size+0x29/0x2d
01-11-2022 09:31,combo,kernel, [<0227ecc1>] schedule+0x3ed/0x44d
01-11-2022 09:31,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 09:31,combo,kernel,
01-11-2022 09:31,combo,kernel,VM: killing process httpd
01-11-2022 09:31,combo,kernel,"httpd: page allocation failure. order:0, mode:0x50"
01-11-2022 09:31,combo,kernel,Call Trace:
01-11-2022 09:31,combo,kernel, [<0212ebf3>] __alloc_pages+0x274/0x281
01-11-2022 09:31,combo,kernel, [<0212bd04>] find_or_create_page+0x39/0x70
01-11-2022 09:31,combo,kernel, [<02142ed7>] grow_dev_page+0x27/0xc3
01-11-2022 09:31,combo,kernel, [<02143014>] __getblk_slow+0xa1/0xcb
01-11-2022 09:31,combo,kernel, [<0214328d>] __getblk+0x25/0x2b
01-11-2022 09:31,combo,kernel, [<0a8e1123>] ext3_get_inode_loc+0x4f/0x201 [ext3]
01-11-2022 09:31,combo,kernel, [<0212db65>] mempool_alloc+0x5d/0xf6
01-11-2022 09:31,combo,kernel, [<0a8e1ba6>] ext3_reserve_inode_write+0x21/0x81 [ext3]
01-11-2022 09:31,combo,kernel, [<0a8e1c17>] ext3_mark_inode_dirty+0x11/0x27 [ext3]
01-11-2022 09:31,combo,kernel, [<0a8b23ef>] journal_start+0x78/0x9e [jbd]
01-11-2022 09:31,combo,kernel, [<0a8e1c7c>] ext3_dirty_inode+0x4f/0x5f [ext3]
01-11-2022 09:31,combo,kernel, [<02158800>] __mark_inode_dirty+0x20/0xca
01-11-2022 09:31,combo,kernel, [<0215456f>] inode_update_time+0x8e/0x96
01-11-2022 09:31,combo,kernel, [<0212cfe2>] generic_file_aio_write_nolock+0x302/0x84e
01-11-2022 09:31,combo,kernel, [<021c8bda>] vt_console_print+0x64/0x28f
01-11-2022 09:31,combo,kernel, [<02115f01>] __wake_up+0xe/0x16
01-11-2022 09:31,combo,kernel, [<021288cf>] __print_symbol+0x110/0x121
01-11-2022 09:31,combo,kernel, [<0212d602>] generic_file_aio_write+0x69/0x7c
01-11-2022 09:31,combo,kernel, [<0a8ddb99>] ext3_file_write+0x19/0x88 [ext3]
01-11-2022 09:31,combo,kernel, [<02141447>] do_sync_write+0x68/0x9d
01-11-2022 09:31,combo,kernel, [<021295e4>] check_free_space+0x1b5/0x1cb
01-11-2022 09:31,combo,kernel, [<0210737b>] do_IRQ+0x15d/0x169
01-11-2022 09:31,combo,kernel, [<02129a6c>] do_acct_process+0x283/0x297
01-11-2022 09:31,combo,kernel, [<02129a95>] acct_process+0x15/0x1f
01-11-2022 09:31,combo,kernel, [<02119ccc>] do_exit+0x9f/0x2e3
01-11-2022 09:31,combo,kernel, [<0211476a>] do_page_fault+0x362/0x446
01-11-2022 09:31,combo,kernel, [<0213f423>] put_user_size+0x29/0x2d
01-11-2022 09:31,combo,kernel, [<0227ecc1>] schedule+0x3ed/0x44d
01-11-2022 09:31,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 09:31,combo,kernel,
01-11-2022 09:31,combo,kernel,Out of Memory: Killed process 973 (httpd).
01-11-2022 09:35,combo,kernel,Out of Memory: Killed process 974 (httpd).
01-11-2022 09:35,combo,kernel,Out of Memory: Killed process 982 (python).
01-11-2022 09:35,combo,kernel,Out of Memory: Killed process 985 (httpd).
01-11-2022 09:35,combo,kernel,"httpd: page allocation failure. order:0, mode:0x1d2"
01-11-2022 09:35,combo,kernel,Call Trace:
01-11-2022 09:35,combo,kernel, [<0212ebf3>] __alloc_pages+0x274/0x281
01-11-2022 09:35,combo,kernel, [<021303bd>] do_page_cache_readahead+0xa3/0x101
01-11-2022 09:35,combo,kernel, [<0212c71b>] filemap_nopage+0x119/0x26d
01-11-2022 09:35,combo,kernel, [<021361c7>] do_no_page+0xa1/0x235
01-11-2022 09:35,combo,kernel, [<0213647b>] handle_mm_fault+0x71/0xe2
01-11-2022 09:35,combo,kernel, [<02114537>] do_page_fault+0x12f/0x446
01-11-2022 09:35,combo,kernel, [<0213f423>] put_user_size+0x29/0x2d
01-11-2022 09:35,combo,kernel, [<0227ecc1>] schedule+0x3ed/0x44d
01-11-2022 09:35,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 09:35,combo,kernel,
01-11-2022 09:35,combo,kernel,"httpd: page allocation failure. order:0, mode:0x1d2"
01-11-2022 09:35,combo,kernel,Call Trace:
01-11-2022 09:35,combo,kernel, [<0212ebf3>] __alloc_pages+0x274/0x281
01-11-2022 09:35,combo,kernel, [<021303bd>] do_page_cache_readahead+0xa3/0x101
01-11-2022 09:35,combo,kernel, [<0212c71b>] filemap_nopage+0x119/0x26d
01-11-2022 09:35,combo,kernel, [<021361c7>] do_no_page+0xa1/0x235
01-11-2022 09:35,combo,kernel, [<0213647b>] handle_mm_fault+0x71/0xe2
01-11-2022 09:35,combo,kernel, [<02114537>] do_page_fault+0x12f/0x446
01-11-2022 09:35,combo,kernel, [<0213f423>] put_user_size+0x29/0x2d
01-11-2022 09:35,combo,kernel, [<0227ecc1>] schedule+0x3ed/0x44d
01-11-2022 09:36,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 09:36,combo,kernel,
01-11-2022 09:36,combo,kernel,"httpd: page allocation failure. order:0, mode:0x1d2"
01-11-2022 09:36,combo,kernel,Call Trace:
01-11-2022 09:36,combo,kernel, [<0212ebf3>] __alloc_pages+0x274/0x281
01-11-2022 09:36,combo,kernel, [<0212c5b2>] page_cache_read+0x2a/0x7a
01-11-2022 09:36,combo,kernel, [<0212c784>] filemap_nopage+0x182/0x26d
01-11-2022 09:36,combo,kernel, [<021361c7>] do_no_page+0xa1/0x235
01-11-2022 09:36,combo,kernel, [<0213647b>] handle_mm_fault+0x71/0xe2
01-11-2022 09:36,combo,kernel, [<02114537>] do_page_fault+0x12f/0x446
01-11-2022 09:36,combo,kernel, [<0213f423>] put_user_size+0x29/0x2d
01-11-2022 09:36,combo,kernel, [<0227ecc1>] schedule+0x3ed/0x44d
01-11-2022 09:36,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 09:36,combo,kernel,
01-11-2022 09:36,combo,kernel,VM: killing process httpd
01-11-2022 09:36,combo,kernel,Out of Memory: Killed process 986 (httpd).
01-11-2022 09:36,combo,kernel,Out of Memory: Killed process 508 (sendmail).
01-11-2022 09:36,combo,kernel,"httpd: page allocation failure. order:0, mode:0x1d2"
01-11-2022 09:36,combo,kernel,Call Trace:
01-11-2022 09:36,combo,kernel, [<0212ebf3>] __alloc_pages+0x274/0x281
01-11-2022 09:36,combo,kernel, [<021303bd>] do_page_cache_readahead+0xa3/0x101
01-11-2022 09:36,combo,kernel, [<0212c71b>] filemap_nopage+0x119/0x26d
01-11-2022 09:36,combo,kernel, [<021361c7>] do_no_page+0xa1/0x235
01-11-2022 09:36,combo,kernel, [<0213647b>] handle_mm_fault+0x71/0xe2
01-11-2022 09:36,combo,kernel, [<02114537>] do_page_fault+0x12f/0x446
01-11-2022 09:36,combo,kernel, [<0213f423>] put_user_size+0x29/0x2d
01-11-2022 09:36,combo,kernel, [<0227ecc1>] schedule+0x3ed/0x44d
01-11-2022 09:36,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 09:36,combo,kernel,
01-11-2022 09:36,combo,kernel,Out of Memory: Killed process 630 (sendmail).
01-11-2022 10:25,combo,kernel,Out of Memory: Killed process 987 (httpd).
01-11-2022 10:35,combo,kernel,Out of Memory: Killed process 1013 (httpd).
01-11-2022 10:35,combo,kernel,Out of Memory: Killed process 1103 (python).
01-11-2022 10:40,combo,kernel,Out of Memory: Killed process 1104 (httpd).
01-11-2022 10:40,combo,kernel,Out of Memory: Killed process 1109 (python).
01-11-2022 10:45,combo,kernel,Out of Memory: Killed process 1112 (httpd).
01-11-2022 10:45,combo,kernel,Out of Memory: Killed process 1116 (python).
01-11-2022 10:50,combo,kernel,Out of Memory: Killed process 1118 (httpd).
01-11-2022 11:00,combo,kernel,Out of Memory: Killed process 1126 (httpd).
01-11-2022 11:00,combo,kernel,Out of Memory: Killed process 1134 (python).
01-11-2022 11:10,combo,kernel,Out of Memory: Killed process 1138 (httpd).
01-11-2022 11:10,combo,kernel,Out of Memory: Killed process 1162 (python).
01-11-2022 11:15,combo,kernel,Out of Memory: Killed process 1166 (httpd).
01-11-2022 11:15,combo,kernel,Out of Memory: Killed process 1178 (python).
01-11-2022 11:20,combo,kernel,Out of Memory: Killed process 1179 (httpd).
01-11-2022 11:20,combo,kernel,Out of Memory: Killed process 1188 (python).
01-11-2022 11:25,combo,kernel,Out of Memory: Killed process 1194 (httpd).
01-11-2022 11:25,combo,kernel,Out of Memory: Killed process 1208 (python).
01-11-2022 11:25,combo,kernel,Out of Memory: Killed process 1212 (httpd).
01-11-2022 11:30,combo,kernel,Out of Memory: Killed process 1213 (httpd).
01-11-2022 11:30,combo,kernel,Out of Memory: Killed process 1227 (python).
01-11-2022 11:30,combo,kernel,Out of Memory: Killed process 1231 (httpd).
01-11-2022 11:30,combo,kernel,"httpd: page allocation failure. order:0, mode:0x1d2"
01-11-2022 11:30,combo,kernel,Call Trace:
01-11-2022 11:30,combo,kernel, [<0212ebf3>] __alloc_pages+0x274/0x281
01-11-2022 11:30,combo,kernel, [<021303bd>] do_page_cache_readahead+0xa3/0x101
01-11-2022 11:30,combo,kernel, [<0212c71b>] filemap_nopage+0x119/0x26d
01-11-2022 11:30,combo,kernel, [<021361c7>] do_no_page+0xa1/0x235
01-11-2022 11:30,combo,kernel, [<0213647b>] handle_mm_fault+0x71/0xe2
01-11-2022 11:30,combo,kernel, [<02114537>] do_page_fault+0x12f/0x446
01-11-2022 11:30,combo,kernel, [<02135342>] follow_page+0xda/0xe5
01-11-2022 11:30,combo,kernel, [<02115617>] recalc_task_prio+0x141/0x14c
01-11-2022 11:30,combo,kernel, [<0227ecc1>] schedule+0x3ed/0x44d
01-11-2022 11:30,combo,kernel, [<0210737b>] do_IRQ+0x15d/0x169
01-11-2022 11:30,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 11:30,combo,kernel,
01-11-2022 11:30,combo,kernel,Out of Memory: Killed process 764 (sendmail).
01-11-2022 11:40,combo,kernel,Out of Memory: Killed process 1233 (httpd).
01-11-2022 11:50,combo,kernel,Out of Memory: Killed process 1257 (httpd).
01-11-2022 11:50,combo,kernel,Out of Memory: Killed process 1267 (python).
01-11-2022 12:00,combo,kernel,Out of Memory: Killed process 1269 (httpd).
01-11-2022 12:05,combo,kernel,Out of Memory: Killed process 1283 (httpd).
01-11-2022 12:05,combo,kernel,Out of Memory: Killed process 1300 (python).
01-11-2022 12:10,combo,kernel,Out of Memory: Killed process 1302 (httpd).
01-11-2022 12:10,combo,kernel,Out of Memory: Killed process 1309 (python).
01-11-2022 12:15,combo,kernel,Out of Memory: Killed process 1313 (httpd).
01-11-2022 12:15,combo,kernel,Out of Memory: Killed process 1322 (python).
01-11-2022 12:20,combo,kernel,Out of Memory: Killed process 1323 (httpd).
01-11-2022 12:20,combo,kernel,Out of Memory: Killed process 1345 (python).
01-11-2022 12:25,combo,kernel,Out of Memory: Killed process 1349 (httpd).
01-11-2022 12:25,combo,kernel,Out of Memory: Killed process 1359 (python).
01-11-2022 12:25,combo,kernel,Out of Memory: Killed process 1361 (httpd).
01-11-2022 12:25,combo,kernel,Out of Memory: Killed process 905 (sendmail).
01-11-2022 12:25,combo,kernel,"sendmail: page allocation failure. order:0, mode:0x1d2"
01-11-2022 12:25,combo,kernel,Call Trace:
01-11-2022 12:25,combo,kernel, [<0212ebf3>] __alloc_pages+0x274/0x281
01-11-2022 12:25,combo,kernel, [<021303bd>] do_page_cache_readahead+0xa3/0x101
01-11-2022 12:25,combo,kernel, [<0212c71b>] filemap_nopage+0x119/0x26d
01-11-2022 12:25,combo,kernel, [<021361c7>] do_no_page+0xa1/0x235
01-11-2022 12:25,combo,kernel, [<021359c3>] do_wp_page+0x97/0x21c
01-11-2022 12:25,combo,kernel, [<0213647b>] handle_mm_fault+0x71/0xe2
01-11-2022 12:25,combo,kernel, [<02114537>] do_page_fault+0x12f/0x446
01-11-2022 12:25,combo,kernel, [<02115ed2>] __wake_up_common+0x2f/0x50
01-11-2022 12:25,combo,kernel, [<02135342>] follow_page+0xda/0xe5
01-11-2022 12:25,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 12:25,combo,kernel, [<0214201b>] __fput+0xb3/0xd1
01-11-2022 12:25,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 12:25,combo,kernel,
01-11-2022 12:25,combo,kernel,"sendmail: page allocation failure. order:0, mode:0x1d2"
01-11-2022 12:25,combo,kernel,Call Trace:
01-11-2022 12:25,combo,kernel, [<0212ebf3>] __alloc_pages+0x274/0x281
01-11-2022 12:25,combo,kernel, [<021303bd>] do_page_cache_readahead+0xa3/0x101
01-11-2022 12:25,combo,kernel, [<0212c71b>] filemap_nopage+0x119/0x26d
01-11-2022 12:25,combo,kernel, [<021361c7>] do_no_page+0xa1/0x235
01-11-2022 12:26,combo,kernel, [<021359c3>] do_wp_page+0x97/0x21c
01-11-2022 12:26,combo,kernel, [<0213647b>] handle_mm_fault+0x71/0xe2
01-11-2022 12:26,combo,kernel, [<02114537>] do_page_fault+0x12f/0x446
01-11-2022 12:26,combo,kernel, [<02115ed2>] __wake_up_common+0x2f/0x50
01-11-2022 12:26,combo,kernel, [<02135342>] follow_page+0xda/0xe5
01-11-2022 12:26,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 12:26,combo,kernel, [<0214201b>] __fput+0xb3/0xd1
01-11-2022 12:26,combo,kernel, [<02114408>] do_page_fault+0x0/0x446
01-11-2022 12:26,combo,kernel,
01-11-2022 12:26,combo,sshd(pam_unix)[1370],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-67-176-148-16.hsd1.il.comcast.net  user=root
01-11-2022 12:26,combo,sshd(pam_unix)[1369],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-67-176-148-16.hsd1.il.comcast.net  user=root
01-11-2022 12:26,combo,sshd(pam_unix)[1383],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-67-176-148-16.hsd1.il.comcast.net  user=root
01-11-2022 12:26,combo,sshd(pam_unix)[1371],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-67-176-148-16.hsd1.il.comcast.net  user=root
01-11-2022 12:26,combo,sshd(pam_unix)[1372],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-67-176-148-16.hsd1.il.comcast.net  user=root
01-11-2022 12:26,combo,sshd(pam_unix)[1381],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-67-176-148-16.hsd1.il.comcast.net  user=root
01-11-2022 12:26,combo,sshd(pam_unix)[1366],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-67-176-148-16.hsd1.il.comcast.net  user=root
01-11-2022 12:26,combo,sshd(pam_unix)[1367],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-67-176-148-16.hsd1.il.comcast.net  user=root
01-11-2022 12:26,combo,sshd(pam_unix)[1368],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-67-176-148-16.hsd1.il.comcast.net  user=root
01-11-2022 12:26,combo,sshd(pam_unix)[1365],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-67-176-148-16.hsd1.il.comcast.net  user=root
01-11-2022 12:40,combo,kernel,Out of Memory: Killed process 1364 (httpd).
01-11-2022 12:40,combo,kernel,Out of Memory: Killed process 1416 (python).
01-11-2022 12:45,combo,kernel,Out of Memory: Killed process 1418 (httpd).
01-11-2022 12:45,combo,kernel,Out of Memory: Killed process 1421 (python).
01-11-2022 13:00,combo,kernel,Out of Memory: Killed process 1423 (httpd).
01-11-2022 13:00,combo,kernel,Out of Memory: Killed process 1438 (python).
01-11-2022 13:05,combo,kernel,Out of Memory: Killed process 1442 (httpd).
01-11-2022 13:05,combo,kernel,Out of Memory: Killed process 1460 (python).
01-11-2022 13:10,combo,kernel,Out of Memory: Killed process 1461 (httpd).
01-11-2022 13:10,combo,kernel,Out of Memory: Killed process 1468 (python).
01-11-2022 13:15,combo,kernel,Out of Memory: Killed process 1475 (httpd).
01-11-2022 13:15,combo,kernel,Out of Memory: Killed process 1490 (python).
01-11-2022 13:20,combo,kernel,Out of Memory: Killed process 1493 (httpd).
01-11-2022 13:20,combo,kernel,Out of Memory: Killed process 1502 (python).
01-11-2022 13:25,combo,kernel,Out of Memory: Killed process 1508 (httpd).
01-11-2022 13:25,combo,kernel,Out of Memory: Killed process 1522 (python).
01-11-2022 13:25,combo,kernel,Out of Memory: Killed process 1526 (httpd).
01-11-2022 13:30,combo,kernel,Out of Memory: Killed process 1527 (httpd).
01-11-2022 13:30,combo,kernel,Out of Memory: Killed process 1536 (python).
01-11-2022 13:30,combo,kernel,Out of Memory: Killed process 1538 (httpd).
01-11-2022 13:31,combo,kernel,Out of Memory: Killed process 1539 (httpd).
01-11-2022 13:31,combo,kernel,Out of Memory: Killed process 1535 (mrtg).
01-11-2022 13:31,combo,kernel,Out of Memory: Killed process 1039 (sendmail).
01-11-2022 13:40,combo,kernel,Out of Memory: Killed process 1543 (httpd).
01-11-2022 13:40,combo,kernel,Out of Memory: Killed process 1563 (python).
01-11-2022 13:45,combo,kernel,Out of Memory: Killed process 1568 (httpd).
01-11-2022 13:45,combo,kernel,Out of Memory: Killed process 1571 (python).
01-11-2022 13:50,combo,kernel,Out of Memory: Killed process 1573 (httpd).
01-11-2022 13:50,combo,kernel,Out of Memory: Killed process 1579 (python).
01-11-2022 14:00,combo,kernel,Out of Memory: Killed process 1581 (httpd).
01-11-2022 14:00,combo,kernel,Out of Memory: Killed process 1590 (python).
01-11-2022 14:10,combo,kernel,Out of Memory: Killed process 1594 (httpd).
01-11-2022 14:10,combo,kernel,Out of Memory: Killed process 1619 (python).
01-11-2022 14:15,combo,kernel,Out of Memory: Killed process 1622 (httpd).
01-11-2022 14:15,combo,kernel,Out of Memory: Killed process 1633 (python).
01-11-2022 14:20,combo,kernel,Out of Memory: Killed process 1634 (httpd).
01-11-2022 14:20,combo,kernel,Out of Memory: Killed process 1647 (python).
01-11-2022 14:25,combo,kernel,Out of Memory: Killed process 1653 (httpd).
01-11-2022 14:25,combo,kernel,Out of Memory: Killed process 1666 (python).
01-11-2022 14:25,combo,kernel,Out of Memory: Killed process 1667 (httpd).
01-11-2022 14:30,combo,kernel,Out of Memory: Killed process 1668 (httpd).
01-11-2022 14:30,combo,kernel,Out of Memory: Killed process 1682 (python).
01-11-2022 14:30,combo,kernel,Out of Memory: Killed process 1686 (httpd).
